3.简洁性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.有用性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.可读性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有效填写量,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30. 1701978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
问题,1（极差）,2,3,4,5（优秀）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.准确性,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.相关性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.简洁性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.有用性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.可读性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有效填写量,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31. 1712663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
问题,1（极差）,2,3,4,5（优秀）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.准确性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.相关性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.简洁性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.有用性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.可读性,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有效填写量,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
